link,qu0,qd0,h0
8785339,0.001143505,0.001143505,0.007773839
8785365,0.00022317054,0.00022317054,0.0024423832
8785393,0.0001237199,0.0001237199,0.001603377
8785407,0.0046794913,0.0046794913,0.019272348
8785415,0.00080357376,0.00080357376,0.006751525
8785421,0.0013135908,0.0013135908,0.009440569
8785423,0.0033525731,0.0033525731,0.01683518
8785427,0.0016390708,0.0016390708,0.009508776
8785429,0.0028927836,0.0028927836,0.014953428
8785459,0.0007442659,0.0007442659,0.0053655636
8785475,0.00014105393,0.00014105393,0.0019708527
8785477,3.296294e-05,3.296294e-05,0.00078229513
8785485,0.00012104759,0.00012104759,0.0016096225
8785489,0.0027466668,0.0027466668,0.016597759
8785493,7.6143074e-06,7.6143074e-06,0.000179369
8785501,1.5175458e-05,1.5175458e-05,0.00035718083
8785515,0.00022409867,0.00022409867,0.0024881354
8785523,0.00015982128,0.00015982128,0.0024820995
8785539,0.0018832269,0.0018832269,0.0090509
8785545,0.0023308604,0.0023308604,0.013339714
8785547,0.00022069365,0.00022069365,0.0023948476
8785551,0.0017366135,0.0017366135,0.0117705325
8785555,0.00038793968,0.00038793968,0.003456776
8785561,0.0009518409,0.0009518409,0.009335625
8785563,0.0030423114,0.0030423114,0.015621684
8785571,0.0023720926,0.0023720926,0.012899733
8785577,0.00057990564,0.00057990564,0.0049400115
8785583,0.0027263889,0.0027263889,0.015441705
8785591,0.003442226,0.003442226,0.015818762
8785597,2.527251e-06,2.527251e-06,5.9275888e-05
8785601,4.94758e-05,4.94758e-05,0.0009968095
8785609,5.784583e-06,5.784583e-06,0.00020529237
8785611,1.0093831e-05,1.0093831e-05,0.00027464982
8785613,0.008337646,0.008337646,0.02964174
8785619,1.9931898e-05,1.9931898e-05,0.0004967693
8785621,0.0009019806,0.0009019806,0.0065323804
8785627,0.0024228583,0.0024228583,0.01799062
8785655,0.30616313,0.30616313,0.2661745
8785671,0.0003786437,0.0003786437,0.014201679
8785677,0.008655744,0.008655744,0.030060152
8785689,7.644443e-06,7.644443e-06,0.00018507242
8785693,0.00087345165,0.00087345165,0.017533883
8785705,0.00022907603,0.00022907603,0.0059681125
8785709,0.00010490228,0.00010490228,0.001347757
8785711,0.0023254193,0.0023254193,0.013364195
8785723,0.00063200394,0.00063200394,0.0052102087
8785727,5.8368105e-06,5.8368105e-06,0.000117374584
8785729,0.09241256,0.09241256,0.1722528
8785731,0.00055020116,0.00055020116,0.0046232035
8785743,7.021276e-05,7.021276e-05,0.000994225
8785749,0.00044510508,0.00044510508,0.0038494812
8785751,0.027453687,0.027453687,0.052613653
8785757,0.00040510652,0.00040510652,0.0042296117
8785759,0.0016547884,0.0016547884,0.014011568
8785763,0.025362572,0.025362572,0.0884804
8785767,0.12166707,0.12166707,0.16403222
8785791,0.00013488081,0.00013488081,0.0014906321
8785793,0.00022802415,0.00022802415,0.0020824987
8785885,3.9968516e-05,3.9968516e-05,0.00083996076
8785897,0.07746317,0.07746317,0.10233077
8785903,0.044095457,0.044095457,0.07273505
8785907,2.3041546e-06,2.3041546e-06,4.0864572e-05
8785935,0.0009603052,0.0009603052,0.0062954174
8785939,0.0018868768,0.0018868768,0.009056595
8785949,4.1849515e-05,4.1849515e-05,0.0005981885
8785969,0.0054236436,0.0054236436,0.02369874
8785977,0.007201018,0.007201018,0.020441415
8785985,0.001719606,0.001719606,0.011107153
8785987,0.0064511257,0.0064511257,0.0246346
8785989,0.005158389,0.005158389,0.020208608
8785991,6.780748e-05,6.780748e-05,0.0007997835
8785993,2.2767495e-05,2.2767495e-05,0.0004002452
8786003,0.00044885708,0.00044885708,0.0038402956
8786007,0.00023739028,0.00023739028,0.001659845
8786029,3.392869e-07,3.392869e-07,5.1436946e-06
8786033,0.01746542,0.01746542,0.047568265
8786035,0.00067425414,0.00067425414,0.008506479
8786043,0.038312953,0.038312953,0.07006745
8786047,0.00014062507,0.00014062507,0.0017400756
8786049,0.0043356144,0.0043356144,0.022983678
8786051,0.000120847784,0.000120847784,0.0017042309
8786055,0.0012250429,0.0012250429,0.008677318
8786057,0.054414373,0.054414373,0.19498283
8786065,0.0004613775,0.0004613775,0.003981095
8786515,1.1035344e-05,1.1035344e-05,0.000324307
8786517,1.3491774e-07,1.3491774e-07,2.199784e-06
8786519,1.6106917e-06,1.6106917e-06,7.583853e-05
8786521,1.7735068e-06,1.7735068e-06,6.0942024e-05
8786523,5.8207595e-05,5.8207595e-05,0.0010529775
8786525,5.196696e-06,5.196696e-06,0.0038732411
8786527,1.6101816e-05,1.6101816e-05,0.00044816174
8786529,2.7806863e-07,2.7806863e-07,8.225441e-06
8786531,0.0002246761,0.0002246761,0.004059191
8786533,6.472473e-08,6.472473e-08,3.3993274e-06
8786535,2.4872294e-05,2.4872294e-05,0.0065222504
8786537,1.1339897e-06,1.1339897e-06,1.7154962e-05
8786539,0.0033227382,0.0033227382,0.1690445
8786541,0.0061806026,0.0061806026,0.020429917
8786543,0.00026819488,0.00026819488,0.04102576
8786545,4.5340307e-06,4.5340307e-06,0.002593494
8786549,3.324703e-05,3.324703e-05,0.020179445
8786551,0.0012597695,0.0012597695,0.009274201
8786553,2.122752e-06,2.122752e-06,0.00013940409
8786555,1.46064685e-05,1.46064685e-05,0.0061659096
8786557,7.981483e-05,7.981483e-05,0.0017325347
8786559,7.709611e-06,7.709611e-06,0.0006417809
8786561,3.3985012e-05,3.3985012e-05,0.008910674
8786563,0.0015059771,0.0015059771,0.005634359
8786565,6.132341e-07,6.132341e-07,1.06031075e-05
8786567,4.7526255e-06,4.7526255e-06,9.687152e-05
8786569,1.3815292e-06,1.3815292e-06,0.0015806239
8786571,5.3603077e-07,5.3603077e-07,0.00078859087
8786573,0.021713432,0.021713432,0.08493814
8786575,7.20441e-36,7.20441e-36,0.0
8786577,0.008704137,0.008704137,0.038975105
8786579,0.007917784,0.007917784,0.026439551
8786581,1.8385975e-07,1.8385975e-07,0.00024231616
8786583,3.9527006e-07,3.9527006e-07,1.1836179e-05
8786585,6.463257e-07,6.463257e-07,1.9593164e-05
8786587,8.565102e-06,8.565102e-06,0.00032316893
8786589,8.0913003e-07,8.0913003e-07,3.5797246e-05
8786591,2.4456492e-06,2.4456492e-06,0.0021736892
8786593,0.0131331375,0.0131331375,0.05183794
8786595,7.711822e-07,7.711822e-07,0.0007310305
8786597,0.0037739608,0.0037739608,0.013201052
8786599,4.4569734e-07,4.4569734e-07,1.0934658e-05
8786601,0.005250303,0.005250303,0.2698869
8786603,0.0153223695,0.0153223695,0.16572687
8786605,4.322169e-06,4.322169e-06,0.00014505163
8786607,2.1888205e-05,2.1888205e-05,0.011123688
8786609,2.7359563e-05,2.7359563e-05,0.00071819685
8786611,1.223993e-05,1.223993e-05,0.0006491905
8786613,6.9367845e-05,6.9367845e-05,0.01465637
8786615,3.426532e-05,3.426532e-05,0.0010436978
8786617,0.0032053867,0.0032053867,0.22542748
8786619,4.9044405e-07,4.9044405e-07,8.8462606e-05
8786621,0.01881335,0.01881335,0.041554183
8786623,2.1601601e-05,2.1601601e-05,0.0006097639
8786625,3.1858406e-05,3.1858406e-05,0.00058647804
8786627,0.006786641,0.006786641,0.062197823
8786629,8.187605e-05,8.187605e-05,0.001536211
8786631,2.8587467e-05,2.8587467e-05,0.00044065248
8786633,0.007478647,0.007478647,0.41633454
8786635,0.034057677,0.034057677,0.067169294
8786637,1.2487634e-05,1.2487634e-05,0.0005008178
8786639,2.1012348e-18,2.1012348e-18,9.313226e-10
8786641,4.754107e-05,4.754107e-05,0.00079672784
8786643,3.099878e-05,3.099878e-05,0.001513713
8786645,0.00076648954,0.00076648954,0.0056625493
8786647,1.2177445e-06,1.2177445e-06,0.0016049948
8786649,4.240867e-05,4.240867e-05,0.01117227
8786651,0.0068025263,0.0068025263,0.033028957
8786653,0.00023884377,0.00023884377,0.0061931815
8786655,0.009586078,0.009586078,0.023924395
8786657,2.0766023e-05,2.0766023e-05,0.00096881576
8786659,6.481028e-06,6.481028e-06,0.005381217
8786661,0.017938001,0.017938001,0.540972
8786663,0.031165488,0.031165488,0.04951199
8786665,0.02159129,0.02159129,0.09512168
8786667,2.0562653e-05,2.0562653e-05,0.00059220474
8786669,2.5612646e-05,2.5612646e-05,0.009901343
8786671,0.0036749127,0.0036749127,0.017704561
8786673,0.004822198,0.004822198,0.030055435
8786675,0.010483162,0.010483162,0.032637
8786677,5.1307056e-06,5.1307056e-06,0.0040137535
8786679,0.0017172026,0.0017172026,0.27255413
8786681,3.7040492e-05,3.7040492e-05,0.0012245812
8786683,5.3865304e-05,5.3865304e-05,0.013959439
8786685,0.00037410998,0.00037410998,0.06758791
8786687,2.377087e-06,2.377087e-06,0.00017234776
8786689,7.226413e-05,7.226413e-05,0.0018070498
8786691,7.2460115e-36,7.2460115e-36,0.0
8786693,1.0600282e-06,1.0600282e-06,0.0011114785
8786695,1.0046217e-05,1.0046217e-05,0.0003215121
8786697,0.0002476664,0.0002476664,0.012777484
8786699,0.0071098236,0.0071098236,0.03705494
8786701,0.00046476643,0.00046476643,0.06385572
8786703,4.618289e-09,4.618289e-09,1.1667609e-05
8786705,0.00020128011,0.00020128011,0.046063475
8786707,9.93113e-05,9.93113e-05,0.0015191277
8786709,8.6443266e-05,8.6443266e-05,0.022359265
8786711,8.340035e-05,8.340035e-05,0.0009959405
8786713,2.4011997e-09,2.4011997e-09,4.5979396e-06
8786715,2.0130727e-05,2.0130727e-05,0.00033102743
8786717,0.00010975334,0.00010975334,0.002369076
8786719,6.4972745e-36,6.4972745e-36,0.0
8786721,7.147194e-05,7.147194e-05,0.0015475247
8786723,2.023229e-06,2.023229e-06,3.3361837e-05
8786725,5.871195e-05,5.871195e-05,0.016573308
8786727,0.0031979475,0.0031979475,0.1355351
8786729,0.002608045,0.002608045,0.017374642
8786731,1.0455515e-05,1.0455515e-05,0.00034441333
8786733,0.00380009,0.00380009,0.031520043
8786735,6.5965505e-05,6.5965505e-05,0.0011912333
8786737,0.00023747169,0.00023747169,0.00276942
8786739,0.000106942985,0.000106942985,0.0032197088
8786741,5.1576444e-06,5.1576444e-06,0.00017213356
8786743,0.00051541335,0.00051541335,0.005122384
8786745,0.0063480237,0.0063480237,0.035132922
8786747,0.004268864,0.004268864,0.028482772
8786749,1.3527145e-08,1.3527145e-08,2.0451844e-06
8786751,8.002068e-09,8.002068e-09,3.1478703e-07
8786753,4.946194e-05,4.946194e-05,0.0013484387
8786755,1.3748555e-05,1.3748555e-05,0.006476978
8786757,3.9476835e-09,3.9476835e-09,5.7742e-08
8786759,0.0002547981,0.0002547981,0.0029111262
8786761,5.8796426e-09,5.8796426e-09,1.4342368e-07
8786763,2.126962e-09,2.126962e-09,3.920868e-07
8786765,3.4306954e-08,3.4306954e-08,4.5065768e-05
8786767,0.0017553453,0.0017553453,0.15101665
8786769,0.00020527505,0.00020527505,0.001854389
8786771,9.759651e-06,9.759651e-06,0.00025838707
8786773,0.00833669,0.00833669,0.09934483
8786775,4.538235e-05,4.538235e-05,0.016946284
8786777,4.7807625e-05,4.7807625e-05,0.0162425
8786779,5.8352052e-05,5.8352052e-05,0.013292001
8786781,0.010824921,0.010824921,0.04765915
8786783,0.000114940936,0.000114940936,0.000996246
8786785,0.019329391,0.019329391,0.05854388
8786787,0.00017682456,0.00017682456,0.0069445614
8786789,2.589038e-07,2.589038e-07,0.00019665994
8786791,0.00010333632,0.00010333632,0.002318332
8786793,9.131261e-05,9.131261e-05,0.0018321723
8786795,0.0027787336,0.0027787336,0.030450547
8786797,0.00024289591,0.00024289591,0.0022188118
8786799,7.874977e-05,7.874977e-05,0.00065782014
8786801,0.00095310685,0.00095310685,0.025495803
8786803,0.00044574137,0.00044574137,0.067851484
8786805,0.028224446,0.028224446,0.62339634
8786807,0.0002316351,0.0002316351,0.048508335
8786809,9.3915856e-05,9.3915856e-05,0.03188592
8786811,7.477405e-05,7.477405e-05,0.017425781
8786813,0.012058275,0.012058275,0.044839405
8786815,0.0007640593,0.0007640593,0.080862395
8786817,0.00016343797,0.00016343797,0.0472984
8786819,0.00069035694,0.00069035694,0.007561758
8786821,0.011941326,0.011941326,0.04198161
8786823,0.013068153,0.013068153,0.49046853
8786825,1.5242674e-05,1.5242674e-05,0.006847947
8786827,1.3146234e-05,1.3146234e-05,0.007372087
8786829,0.0003157096,0.0003157096,0.00492624
8786831,4.4769182e-05,4.4769182e-05,0.0012077084
8786833,0.00037081278,0.00037081278,0.0049506854
8786835,0.00089852815,0.00089852815,0.09261936
8786837,7.3292e-36,7.3292e-36,0.0
8786839,1.3434943e-05,1.3434943e-05,0.00033633318
8786841,1.3420469e-05,1.3420469e-05,0.00034343358
8786843,5.5745445e-06,5.5745445e-06,9.649806e-05
8786845,1.6262045e-05,1.6262045e-05,0.00044132862
8786847,6.215683e-05,6.215683e-05,0.0012102965
8786849,0.0019621458,0.0019621458,0.017144453
8786851,0.00093143317,0.00093143317,0.021479761
8786853,0.00056034274,0.00056034274,0.007186249
8786855,4.7441504e-06,4.7441504e-06,0.003737418
8786857,5.8930664e-06,5.8930664e-06,0.0051156636
8786859,3.5343823e-05,3.5343823e-05,0.0006531235
8788833,0.0008301234,0.0008301234,0.011623315
8788835,9.058026e-05,9.058026e-05,0.0018833866
8788839,0.0007973122,0.0007973122,0.008396409
8788841,1.6258848e-05,1.6258848e-05,0.00047983695
8788843,2.462533e-36,2.462533e-36,0.0
8788847,0.0017979152,0.0017979152,0.0115584815
8788947,0.21460217,0.21460217,0.23598698
8789995,8.96327e-06,8.96327e-06,0.00072831195
8789997,0.00017435537,0.00017435537,0.0032705758
8790001,3.1600093e-06,3.1600093e-06,0.00010021124
8790003,7.817381e-06,7.817381e-06,0.00029709097
8790011,0.00024156121,0.00024156121,0.0032672342
8790013,2.658876e-05,2.658876e-05,0.007400226
8790031,0.00010552424,0.00010552424,0.001849411
8790035,0.00020385411,0.00020385411,0.0023292787
8790041,7.575106e-05,7.575106e-05,0.0011606263
8790047,0.0011419215,0.0011419215,0.07869302
8790051,4.1355133e-06,4.1355133e-06,0.00012781471
8790061,7.908995e-05,7.908995e-05,0.0009561721
8790063,0.00016580931,0.00016580931,0.0018462539
8790065,0.00031064308,0.00031064308,0.0036690272
8790069,8.939619e-05,8.939619e-05,0.0014123106
8790075,0.00021985038,0.00021985038,0.0031954218
8790077,0.0007282123,0.0007282123,0.006427019
8790081,0.00010792145,0.00010792145,0.001633158
8790095,1.981862e-05,1.981862e-05,0.0004679421
8790099,1.6488424e-05,1.6488424e-05,0.00042377505
8790101,8.577927e-06,8.577927e-06,0.00022892188
8790119,6.097873e-06,6.097873e-06,0.00015161745
8790139,0.00037640225,0.00037640225,0.00516183
8790143,0.00047495068,0.00047495068,0.0037836516
8790151,7.4513027e-06,7.4513027e-06,0.00019101053
8790153,0.00060753466,0.00060753466,0.0044368086
8790155,4.4912027e-05,4.4912027e-05,0.00074885786
8790181,0.09470813,0.09470813,0.13780512
8790191,0.0030000645,0.0030000645,0.020088425
8790193,0.0015120474,0.0015120474,0.0245193
8790195,0.0017762843,0.0017762843,0.012353324
8790197,0.025422461,0.025422461,0.06145025
8790219,0.0018981589,0.0018981589,0.011809414
8790229,3.4533005e-06,3.4533005e-06,8.5955486e-05
8790235,0.027673833,0.027673833,0.055664748
8790255,2.3605595e-05,2.3605595e-05,0.00059258286
8790257,2.621468e-05,2.621468e-05,0.0006665187
8790269,0.001864609,0.001864609,0.012157273
8790271,0.0011617487,0.0011617487,0.015759557
8790275,6.333112e-06,6.333112e-06,0.00014975853
8790277,0.00216676,0.00216676,0.012623911
8790279,3.701064e-05,3.701064e-05,0.00063395407
8790281,6.3282074e-05,6.3282074e-05,0.0013164077
8790283,0.00048488964,0.00048488964,0.0049583623
8790287,1.2067105e-06,1.2067105e-06,3.4168363e-05
8790289,8.540324e-05,8.540324e-05,0.0024568858
8790291,0.0010651923,0.0010651923,0.0064559532
8790297,4.669111e-06,4.669111e-06,0.00015878957
8790303,2.520785e-06,2.520785e-06,5.5286102e-05
8790309,1.5871492e-05,1.5871492e-05,0.0003362298
8790311,8.284296e-06,8.284296e-06,0.00017260201
8790315,7.1241775e-05,7.1241775e-05,0.0009902334
8790319,1.1098269e-05,1.1098269e-05,0.00017051306
8790321,1.1691832e-05,1.1691832e-05,0.00020713639
8790327,2.7976325e-06,2.7976325e-06,0.00018907152
8790331,0.038183447,0.038183447,0.08158687
8790333,0.007606893,0.007606893,0.025091214
8790335,1.690142e-05,1.690142e-05,0.0003790846
8790337,3.3905253e-05,3.3905253e-05,0.000789972
8790339,0.00028328897,0.00028328897,0.004055341
8790345,2.8163493e-05,2.8163493e-05,0.00045102462
8790347,0.00037636608,0.00037636608,0.0043757297
8790349,7.71442e-06,7.71442e-06,0.0001475634
8790353,0.00065226445,0.00065226445,0.0044189654
8790361,8.831069e-06,8.831069e-06,0.00019562058
8790363,8.75126e-06,8.75126e-06,0.00017435104
8790367,1.6706703e-05,1.6706703e-05,0.00029195193
8790371,5.192303e-07,5.192303e-07,9.974465e-06
8790377,0.010572205,0.010572205,0.03686999
8790379,1.2625732e-05,1.2625732e-05,0.00030585658
8790385,1.7791637e-05,1.7791637e-05,0.0003887685
8790393,0.0005000855,0.0005000855,0.00466986
8790397,3.4054956e-05,3.4054956e-05,0.00048447214
8790405,3.1501313e-06,3.1501313e-06,6.365776e-05
8790407,3.9284855e-06,3.9284855e-06,6.7245215e-05
8790411,7.0980077e-06,7.0980077e-06,0.00014337245
8790421,8.175889e-06,8.175889e-06,0.00015300885
8790427,1.8659957e-06,1.8659957e-06,4.601199e-05
8790431,6.8555e-06,6.8555e-06,0.000121636316
8790435,2.4251879e-06,2.4251879e-06,5.239714e-05
8790447,0.00644056,0.00644056,0.026188985
8790451,4.9428563e-06,4.9428563e-06,0.0001745196
8790457,1.8548938e-06,1.8548938e-06,4.2435713e-05
8790465,0.052939225,0.052939225,0.09253547
8790467,7.61332e-06,7.61332e-06,0.00015177112
8790473,0.00067666644,0.00067666644,0.0068796743
8790509,3.7133314e-06,3.7133314e-06,0.00011513196
8790515,3.1551886e-06,3.1551886e-06,8.4574334e-05
8790525,0.0015226384,0.0015226384,0.00966339
8790549,6.3074374e-05,6.3074374e-05,0.0009886278
8790551,0.00031037626,0.00031037626,0.0059894472
8790553,0.0018379671,0.0018379671,0.018710908
8790563,5.2458686e-06,5.2458686e-06,0.00012325123
8790587,0.007239873,0.007239873,0.024373915
8790589,7.0089016e-05,7.0089016e-05,0.0023932531
8790591,6.7316837e-06,6.7316837e-06,0.0001312606
8790593,3.5819187e-06,3.5819187e-06,0.00029865187
8790595,1.2506006e-05,1.2506006e-05,0.0002417406
8790599,2.1147202e-05,2.1147202e-05,0.00036453828
8790611,4.5365214e-06,4.5365214e-06,0.000105010346
8790613,2.9838332e-06,2.9838332e-06,0.00010128319
8790615,4.0219334e-06,4.0219334e-06,0.0017854413
8790623,6.3887695e-05,6.3887695e-05,0.013894719
8790625,4.7664225e-06,4.7664225e-06,0.00010179356
8790627,6.844591e-05,6.844591e-05,0.0028941678
8790629,3.911052e-05,3.911052e-05,0.0024212496
8790643,5.2268274e-06,5.2268274e-06,0.00011902116
8790653,0.0006568533,0.0006568533,0.010989454
8790667,6.261374e-06,6.261374e-06,0.00014022086
8790669,4.325181e-06,4.325181e-06,8.798856e-05
8790681,0.0013945863,0.0013945863,0.008778007
8790693,9.48945e-05,9.48945e-05,0.016735025
8790707,2.0112588e-05,2.0112588e-05,0.00081374403
8790711,5.8181595e-06,5.8181595e-06,0.0001237765
8790737,3.4946545e-06,3.4946545e-06,8.1905164e-05
8790739,4.06801e-06,4.06801e-06,8.0779195e-05
8790745,0.021479014,0.021479014,0.13604955
8790749,4.722159e-06,4.722159e-06,8.1327744e-05
8790771,6.4254264e-06,6.4254264e-06,0.00014152378
8790773,5.991883e-06,5.991883e-06,0.00012966339
8790799,0.00017369834,0.00017369834,0.0020106668
8790813,3.4367176e-06,3.4367176e-06,6.609131e-05
8790829,3.768113e-05,3.768113e-05,0.0007064063
8790841,6.0687958e-06,6.0687958e-06,0.000118643045
8790843,2.489314e-06,2.489314e-06,5.1593408e-05
8790851,5.507129e-06,5.507129e-06,0.00012861565
8790855,0.0030328345,0.0030328345,0.016078746
8790861,3.2268008e-06,3.2268008e-06,6.879587e-05
8790863,2.9933415e-06,2.9933415e-06,5.892571e-05
8790869,0.00058245304,0.00058245304,0.005600836
8790871,4.033603e-06,4.033603e-06,8.361414e-05
8790879,6.515931e-06,6.515931e-06,0.000117635354
8790881,1.06867865e-05,1.06867865e-05,0.00022201706
8790885,6.50548e-05,6.50548e-05,0.0012093699
8790887,0.016717894,0.016717894,0.041917197
8790889,5.4171405e-06,5.4171405e-06,0.00010237936
8790893,5.360659e-06,5.360659e-06,9.331852e-05
8790899,6.329287e-05,6.329287e-05,0.0010021711
8790915,1.0783835e-05,1.0783835e-05,0.0002189856
8790925,0.008308188,0.008308188,0.027175471
8790927,0.0124858385,0.0124858385,0.040819872
8790935,6.225977e-06,6.225977e-06,0.00012846105
8790953,5.55936e-06,5.55936e-06,0.00012373086
8790961,5.1570573e-06,5.1570573e-06,0.00012755767
8790967,0.00024388084,0.00024388084,0.0027193641
8790971,2.370237e-06,2.370237e-06,7.586554e-05
8790979,6.6818898e-06,6.6818898e-06,0.00015024189
8790981,0.04141393,0.04141393,0.0757582
8790987,7.1376603e-06,7.1376603e-06,0.00015282352
8791005,0.00015455298,0.00015455298,0.0022535603
8791009,0.00013766946,0.00013766946,0.0019542063
8791011,5.4456846e-06,5.4456846e-06,9.742938e-05
8791013,5.578616e-06,5.578616e-06,0.00012998655
8791041,0.00053845264,0.00053845264,0.0048182
8791055,0.00015802452,0.00015802452,0.0025858963
8791065,0.00034157187,0.00034157187,0.003905153
8791075,0.000249626,0.000249626,0.0028593466
8791081,0.0002949335,0.0002949335,0.003445468
8791083,4.684915e-06,4.684915e-06,9.48254e-05
8791091,7.1511495e-05,7.1511495e-05,0.0012135962
8791099,6.066095e-06,6.066095e-06,0.00016115885
8791103,0.0015714803,0.0015714803,0.009851205
8791115,0.020051317,0.020051317,0.05304239
8791117,3.9949077e-06,3.9949077e-06,8.007232e-05
8791119,8.599662e-06,8.599662e-06,0.00020228978
8791131,7.706604e-06,7.706604e-06,0.0001808349
8791133,2.2174041e-05,2.2174041e-05,0.00037265196
8791139,7.394746e-06,7.394746e-06,0.0002094116
8791143,0.00014070615,0.00014070615,0.0023535648
8791145,0.0004272896,0.0004272896,0.004135537
8791149,3.5541923e-06,3.5541923e-06,0.00014967658
8791153,0.0051134867,0.0051134867,0.02648153
8791155,9.466424e-06,9.466424e-06,0.00020835083
8791157,0.0019637183,0.0019637183,0.013150665
8791161,4.845684e-05,4.845684e-05,0.0009226566
8791163,7.862967e-05,7.862967e-05,0.00142314
8791165,0.0019681663,0.0019681663,0.013320361
8791171,7.5688017e-06,7.5688017e-06,0.000170324
8791179,6.43175e-06,6.43175e-06,0.00012700818
8791183,0.0003294234,0.0003294234,0.0035114028
8791187,9.9861456e-05,9.9861456e-05,0.0014214255
8791189,0.00022439721,0.00022439721,0.002926034
8791193,3.061585e-05,3.061585e-05,0.0005890308
8791205,0.02397955,0.02397955,0.06014754
8791207,2.5353069e-05,2.5353069e-05,0.0004713405
8791209,6.4351596e-05,6.4351596e-05,0.0010280274
8791211,3.8911796e-05,3.8911796e-05,0.0007945942
8791213,0.0027011984,0.0027011984,0.017687168
8791217,0.086805284,0.086805284,0.11413068
8791393,0.00030688822,0.00030688822,0.0029185722
8791397,3.163049e-06,3.163049e-06,9.2249364e-05
8791401,9.273231e-06,9.273231e-06,0.00019790698
8791405,7.6077963e-06,7.6077963e-06,0.00020313356
8791407,5.4004682e-05,5.4004682e-05,0.00080294814
8791415,5.213748e-06,5.213748e-06,0.00018917862
8791421,7.509762e-06,7.509762e-06,0.00015791599
8791423,4.6868554e-06,4.6868554e-06,0.00012769457
8791425,8.408302e-06,8.408302e-06,0.00013659894
8791427,4.0656764e-06,4.0656764e-06,9.488221e-05
8791429,7.234759e-06,7.234759e-06,0.00013984088
8791433,0.0001082564,0.0001082564,0.0022938028
8791435,3.94725e-06,3.94725e-06,0.00011825003
8791437,5.682889e-06,5.682889e-06,0.00012612622
8791441,0.0004379125,0.0004379125,0.004565995
8791443,0.00062033156,0.00062033156,0.005600675
8791447,0.00121522,0.00121522,0.008592455
8791449,0.00020062007,0.00020062007,0.0026361253
8791453,0.0022072142,0.0022072142,0.013592119
8791459,4.382957e-06,4.382957e-06,0.00018472597
8791461,1.0310899e-05,1.0310899e-05,0.00042079203
8791601,0.0003294117,0.0003294117,0.0035531651
8791603,5.822316e-07,5.822316e-07,1.5094876e-05
8791605,1.2321392e-05,1.2321392e-05,0.00057780836
8791609,1.9735492e-06,1.9735492e-06,2.8094277e-05
8791611,2.882232e-06,2.882232e-06,0.0018661087
8791613,1.5326148e-06,1.5326148e-06,0.0014792401
8791615,5.706966e-36,5.706966e-36,0.0
8791617,3.217131e-06,3.217131e-06,7.589068e-05
8791619,1.2433458e-05,1.2433458e-05,0.00073088054
8791621,3.0125236e-06,3.0125236e-06,0.00013021752
8791623,3.1492498e-06,3.1492498e-06,8.328259e-05
8791625,5.186632e-06,5.186632e-06,0.0001244815
8791627,3.669098e-06,3.669098e-06,0.0019621197
8810163,8.519088e-06,8.519088e-06,0.0002587121
8810167,0.023588352,0.023588352,0.059071347
8810169,4.4414423e-06,4.4414423e-06,0.000105623156
8810179,2.1222611e-05,2.1222611e-05,0.0004672436
8810275,0.016133303,0.016133303,0.046696827
8811073,2.294089e-05,2.294089e-05,0.0004682392
8811083,7.101916e-05,7.101916e-05,0.001097857
8811095,0.00045754304,0.00045754304,0.004410266
8811099,1.9152882e-05,1.9152882e-05,0.00033417158
8811101,0.00088515773,0.00088515773,0.0060020722
8811107,0.0002465903,0.0002465903,0.0025242874
8811115,4.4798773e-05,4.4798773e-05,0.0006335778
8811117,5.5306547e-05,5.5306547e-05,0.0009232564
8811121,2.0722882e-05,2.0722882e-05,0.0003939625
8811131,2.9114819e-05,2.9114819e-05,0.000599958
8811135,8.703545e-06,8.703545e-06,0.00019970909
8811137,7.862685e-06,7.862685e-06,0.00018066913
8811143,0.00016796675,0.00016796675,0.0019516004
8811149,0.02377001,0.02377001,0.05059042
8811153,4.0554165e-05,4.0554165e-05,0.00073794555
8811155,9.77073e-07,9.77073e-07,2.5918707e-05
8811169,0.0154810045,0.0154810045,0.051113494
8811195,0.00018530006,0.00018530006,0.0030907905
8811197,0.00024175511,0.00024175511,0.0037743654
8811199,0.022319995,0.022319995,0.05354567
8811211,0.00012846556,0.00012846556,0.0026958631
8811217,4.8286438e-05,4.8286438e-05,0.0013769679
8811229,0.00024222658,0.00024222658,0.0043389294
8811243,0.00014653814,0.00014653814,0.0030164868
8811253,0.000116775846,0.000116775846,0.0018290104
8811265,0.00021690027,0.00021690027,0.0028564949
8811271,0.00025620314,0.00025620314,0.0032546613
8811273,1.1391441e-05,1.1391441e-05,0.00023107883
8811289,0.00071989006,0.00071989006,0.009571335
8811291,0.000114324226,0.000114324226,0.0016912371
8811301,0.17697947,0.17697947,0.18575281
8811305,9.372479e-06,9.372479e-06,0.00023237709
8811315,7.700462e-06,7.700462e-06,0.00016248226
8811325,0.0004512833,0.0004512833,0.005853772
8811329,0.00021246469,0.00021246469,0.0030383123
8811337,0.00013857787,0.00013857787,0.0025060521
8811339,9.54322e-05,9.54322e-05,0.0017502606
8811349,0.0003136558,0.0003136558,0.0045100506
8811351,0.0003632299,0.0003632299,0.0039992044
8811353,0.00017883624,0.00017883624,0.0029357476
8811361,3.2525884e-05,3.2525884e-05,0.0010762746
8811365,9.318889e-05,9.318889e-05,0.0014551869
8811369,0.0003957374,0.0003957374,0.0048113875
